Bica 439                      ; Car  ; 10 41 19.0 -60 05 48; Op    ; OC   ;     3.50;      ;     ;      ;  ;                                                       ;N shell
TC 1042-5954                  ; Car  ; 10 42 04.0 -59 54 15; Op    ; OC?  ;     2.10;      ;     ;      ;  ;                                                       ;
Melotte 101                   ; Car  ; 10 42 08.4 -65 06 36; Op    ; OC   ;    16.30;  2135;0.480; 7.890;* ;                                                       ;
Bochum 10                     ; Car  ; 10 42 26.9 -59 06 54; Op    ; OC   ;    21.60;  2017;0.306; 6.857;  ;                                                       ;
IC 2602                       ; Car  ; 10 42 27.1 -64 25 34; Op    ; OC   ;   173.90;   152;0.031; 7.547;* ;Theta Car Cl, OPD 5                                    ;
DBSB 55                       ; Car  ; 10 42 31.0 -63 09 25; IR    ; OC   ;     2.00;  5308;1.170; 7.830;  ;                                                       ;
CCCP-Gp 4                     ; Car  ; 10 42 49.2 -59 25 34; XR    ; OC?  ;     1.20;      ;     ;      ;  ;PCYC 139 cluster                                       ;
Bica 440                      ; Car  ; 10 42 53.0 -60 12 21; Op    ; OC   ;     8.00;      ;     ;      ;  ;                                                       ;In eta Car Nebula, incl. CGR 6
Alessi 5                      ; Car  ; 10 43 16.6 -61 04 52; Op    ; OC   ;    65.00;   395;0.191; 7.723;* ;                                                       ;
LMR 166                       ; Car  ; 10 43 35.0 -59 46 15; IR    ; OB   ;    62.00;      ;     ;      ;  ;                                                       ;
SPW 1                         ; Car  ; 10 43 41.0 -60 03 50; IR    ; OC   ;     6.00;      ;     ;      ;  ;SpitzerCar A                                           ;In Cr 228, South Pillars
Oliveira 1                    ; Car  ; 10 43 41.2 -59 35 50; Op    ; OC   ;     1.56;  2900;     ; 6.320;  ;                                                       ;
Carina A                      ; Car  ; 10 43 41.9 -59 35 49; IR    ; OC   ;     0.28;  2300;     ; 6.450;  ;                                                       ;
Collinder 228                 ; Car  ; 10 43 55.9 -60 05 13; Op    ; OC   ;    33.60;  2358;0.340; 6.865;  ;                                                       ;
Trumpler 14                   ; Car  ; 10 43 56.6 -59 33 11; Op    ; OC   ;     5.30;  2414;0.360; 6.000;* ;[DBSB2003] 54, CCCP-Cl 1                               ;
CCCP-Cl 2                     ; Car  ; 10 44 01.0 -60 05 46; XR    ; OC?  ;     1.70;      ;     ;      ;  ;                                                       ;
Theia 704                     ; Car  ; 10 44 02.0 -69 28 27; Op    ; OC   ;  1548.00;   398;     ; 8.550;* ;                                                       ;
OSC 161.01-58.48              ; Car  ; 10 44 03.5 -58 29 02; Op    ; OC?  ;     8.00;      ;     ;      ;  ;FF Car Cl                                              ;Glushkova et al. (2017)
UPK 576                       ; Car  ; 10 44 15.4 -67 31 48; Op    ; OC   ;    24.36;   638;     ; 8.700;* ;                                                       ;
CCCP-Cl 3                     ; Car  ; 10 44 16.0 -59 43 37; XR    ; OC?  ;     2.40;      ;     ;      ;  ;                                                       ;
Turner 15/16                  ; Car  ; 10 44 32.7 -57 33 55; Op    ; OC   ;    24.00;      ;     ;      ;  ;VY Car                                                 ;Adopted coords of cepheid VY Car
TRB 1                         ; Car  ; 10 44 33.0 -59 33 17; IR    ; OC   ;     0.90;  2300;     ;      ;  ;[TRP2011] Tr 14-N 4, Carina D                          ;In Collinder 232
Carina E                      ; Car  ; 10 44 34.0 -59 44 08; IR    ; OC   ;     0.42;  2300;     ; 6.380;  ;                                                       ;
Oliveira 4                    ; Car  ; 10 44 38.5 -60 48 03; Op    ; OC   ;     1.40;  2900;     ; 6.650;  ;                                                       ;
Collinder 232                 ; Car  ; 10 44 39.0 -59 33 36; Op    ; OC   ;     4.00;  2300;0.413; 6.874;  ;CCCP-Cl 5                                              ;
Trumpler 15                   ; Car  ; 10 44 42.5 -59 22 08; Op    ; OC   ;     4.70;  2339;0.434; 6.926;* ;CCCP-Cl 8                                              ;
RBB 2                         ; Car  ; 10 44 59.0 -59 31 14; IR    ; OC   ;     0.50;      ;     ;      ;  ;                                                       ;In eta Carina Nebula
Car OB1 E                     ; Car  ; 10 45 00.0 -59 44 00; Op    ; OB   ;   108.00;  2640;     ;      ;  ;Eta Car Assoc                                          ;In Car OB1, inc Tr 14, Bo 10,11
Trumpler 16                   ; Car  ; 10 45 00.7 -59 42 00; Op    ; OC   ;     7.30;  2395;0.360; 6.000;* ;Eta Car Cl, CCCP-Cl 11, [KFG2014] Carina K             ;
CCCP-Cl 12                    ; Car  ; 10 45 11.1 -59 42 46; IR    ; OC   ;     3.60;  2300;     ; 6.430;  ;[KFG2014] Carina L                                     ;Pair with or same as Cr 234
Collinder 234                 ; Car  ; 10 45 13.0 -59 44 47; Op    ; OC?  ;     3.00;      ;     ;      ;  ;                                                       ;
CCCP-Cl 13                    ; Car  ; 10 45 13.7 -59 57 58; IR    ; OC   ;     3.50;  2300;     ; 6.400;  ;[KFG2014] Carina M                                     ;
SPW 7                         ; Car  ; 10 45 33.0 -59 47 00; IR    ; OC   ;     5.00;      ;     ;      ;  ;SpitzerCar G                                           ;X-Ray cluster, in S. Pillars
CCCP-Cl 14                    ; Car  ; 10 45 36.1 -59 48 20; IR    ; OC   ;     2.90;  2300;     ;      ;  ;[KFG2014] Carina N                                     ;
CCCP-Cl 15                    ; Car  ; 10 45 37.0 -60 12 50; XR    ; OC?  ;     1.20;      ;     ;      ;  ;                                                       ;
CCCP-Cl 16                    ; Car  ; 10 45 42.2 -60 05 27; Op    ; OC   ;     3.00;  2800;     ; 6.300;  ;Oliveira 7                                             ;
Carina O                      ; Car  ; 10 45 53.4 -59 56 53; IR    ; OC   ;     0.27;  2300;     ; 6.040;  ;                                                       ;
DB 95                         ; Car  ; 10 45 53.7 -59 57 01; IR    ; OC   ;     3.00;  2600;     ; 6.110;  ;vdBH-RN 43 Cl, BDB 252, Treasure Chest                 ;Also CCCP-Cl 17, Oliveira 12
CCCP-Cl 19                    ; Car  ; 10 45 59.0 -60 08 42; XR    ; OC?  ;     2.40;      ;     ;      ;  ;                                                       ;
Gulliver 52                   ; Car  ; 10 46 40.6 -59 30 29; Op    ; OC   ;    18.40;  2351;     ;      ;* ;                                                       ;
CCCP-Gp 30                    ; Car  ; 10 46 53.8 -60 04 42; IR    ; OC   ;     0.90;  2300;     ; 6.460;  ;[KFG2014] Carina S                                     ;
Oliveira 6                    ; Car  ; 10 47 03.0 -58 35 26; Op    ; OC   ;     2.81;  2700;     ; 5.480;  ;                                                       ;
Bochum 11                     ; Car  ; 10 47 04.6 -60 05 46; Op    ; OC   ;     6.70;  2390;0.569; 6.764;* ;                                                       ;
CCCP-Cl 20                    ; Car  ; 10 47 15.0 -60 05 48; XR    ; OC?  ;     2.20;  2300;     ;      ;  ;Carina T                                               ;Part of or same as Bochum 11
SPW 15                        ; Car  ; 10 47 41.0 -60 26 00; IR    ; OC   ;    11.00;      ;     ;      ;  ;SpitzerCar O                                           ;In South Pillars
Ruprecht 91                   ; Car  ; 10 47 51.4 -57 28 59; Op    ; OC   ;    27.60;  1046;0.010; 8.630;* ;                                                       ;
Theia 1037                    ; Car  ; 10 47 55.5 -71 00 03; Op    ; OC   ;   914.00;   568;     ; 8.850;* ;                                                       ;
Alessi 195                    ; Car  ; 10 48 00.0 -61 59 48; Op    ; OC?  ;    30.00;  2222;     ;      ;  ;                                                       ;
FSR 1555                      ; Car  ; 10 48 56.0 -59 02 58; Op    ; OC   ;     3.40;  4790;0.760; 9.250;  ;SAI 114, Oliveira 14                                   ;
El Kanbi-Prestgard 4          ; Car  ; 10 49 13.0 -59 51 17; Op    ; OC?  ;     4.30;      ;     ;      ;  ;                                                       ;
Theia 735                     ; Car  ; 10 49 18.4 -68 44 20; Op    ; OC   ;  1124.00;   527;     ; 8.550;* ;                                                       ;
ASCC 62                       ; Car  ; 10 51 03.6 -60 05 06; Op    ; OC   ;    19.80;  2322;0.240; 7.500;  ;                                                       ;
TC 1051-6024                  ; Car  ; 10 51 06.0 -60 24 48; Op    ; OC?  ;     1.30;      ;     ;      ;  ;GSC 8957-2995 Grp                                      ;
Theia 1141                    ; Car  ; 10 51 49.6 -61 51 11; Op    ; OC   ;   662.00;   661;     ; 8.950;* ;                                                       ;
Oliveira 9                    ; Car  ; 10 51 52.4 -58 59 24; Op    ; OC   ;     2.57;  2700;     ; 6.420;  ;                                                       ;
TC 1052-6139                  ; Car  ; 10 52 02.0 -61 39 35; Op    ; OC?  ;     1.30;      ;     ;      ;  ;                                                       ;
FSR 1557                      ; Car  ; 10 52 15.0 -59 20 12; Op    ; OC?  ;     1.20;  5000;     ;      ;  ;                                                       ;
Gulliver 40                   ; Car  ; 10 52 22.8 -58 23 38; Op    ; OC   ;     9.80;  1619;     ;      ;* ;                                                       ;
Ruprecht 162                  ; Car  ; 10 52 49.7 -62 18 18; Op    ; OCR? ;    16.20;  3019;0.312; 8.385;  ;                                                       ;
Teutsch 31                    ; Car  ; 10 52 50.2 -59 27 47; Op    ; OC   ;     2.40;  5751;1.090; 8.780;* ;                                                       ;
Car OB1 F                     ; Car  ; 10 52 54.0 -58 47 00; Op    ; OB   ;    36.00;  2760;     ;      ;  ;                                                       ;
Ruprecht 92                   ; Car  ; 10 53 31.2 -61 42 00; Op    ; OC   ;    18.60;  2211;0.396; 7.650;  ;                                                       ;
ESO 128-16                    ; Car  ; 10 53 40.1 -58 14 42; Op    ; OC   ;    10.00;   973;0.030; 8.920;  ;                                                       ;
Kronberger 39                 ; Car  ; 10 54 13.9 -61 43 59; Op    ; OC   ;     6.20;  4372;1.000; 6.000;  ;                                                       ;
Gulliver 39                   ; Car  ; 10 54 47.3 -58 03 00; Op    ; OC   ;     5.40;  2748;     ;      ;* ;                                                       ;
Kronberger 40                 ; Car  ; 10 55 05.0 -61 29 42; Op    ; OC?  ;     1.00;      ;     ;      ;  ;                                                       ;
El Kanbi-Prestgard 5          ; Car  ; 10 55 43.0 -59 05 55; Op    ; OC?  ;     2.00;      ;     ;      ;  ;                                                       ;
ASCC 63                       ; Car  ; 10 55 55.2 -60 24 54; Op    ; OC   ;    18.00;  2686;0.450; 7.240;  ;Majaess 128, AG Car Cl                                 ;
