name                       RA_ICRS            DE_ICRS         Diam    
NGC_7086                  322.62400000   +51.5930000         14.4    
NGC_7092                  322.88900000   +48.2470000        120.4    
NGC_7128                  325.99100000   +53.7150000          3.6    
NGC_7129                  325.74000000   +66.1140000          5.0    
NGC_7142                  326.29000000   +65.7820000         12.2    
NGC_7160                  328.44800000   +62.5890000          9.0    
NGC_7175                  329.76708300   +54.7900000         18.0    
NGC_7209                  331.22400000   +46.5080000         36.5    
NGC_7226                  332.60500000   +55.3980000          2.3    
NGC_7235                  333.08300000   +57.2710000          8.4    
NGC_7243                  333.78800000   +49.8300000         30.6    
NGC_7245                  333.81200000   +54.3360000          7.3    
NGC_7261                  335.05600000   +58.1280000          6.1    
NGC_7281                  336.25900000   +57.8690000         16.6    
NGC_7296                  337.00000000   +52.3210000          6.4    
NGC_7380                  341.81700000   +58.1250000         10.8    
NGC_7419                  343.57900000   +60.8140000          5.0    
NGC_7423                  343.78900000   +57.0960000          3.8    
NGC_743                    29.61400000   +60.1300000         14.8    
NGC_7438                  344.34000000   +54.3750000         11.4    
NGC_744                    29.65200000   +55.4730000          8.9    
NGC_7510                  347.76700000   +60.5790000          6.6    
NGC_752                    29.22300000   +37.7940000         58.2    
NGC_7538                  348.40500000   +61.5000000          7.8    
NGC_7654                  351.19500000   +61.5900000         16.0    
NGC_7762                  357.47200000   +68.0350000         20.4    
NGC_7788                  359.17900000   +61.3950000          5.4    
NGC_7789                  359.33400000   +56.7260000         25.3    
NGC_7790                  359.61300000   +61.2100000          7.1    
NGC_869                    34.74100000   +57.1340000         16.3    
NGC_884                    35.58400000   +57.1490000         15.0    
NGC_886                    35.89800000   +63.8000000         40.8    
NGC_957                    38.34300000   +57.5530000         15.6    
Nu_Sco                    242.99875000   -19.4605556          0.7    
OC-1                       51.78000000   +45.1400000         10.8    
OC-10                      81.94000000   +33.2800000          4.8    
OC-11                     127.86000000   -47.9900000          8.4    
OC-12                     167.12000000   -58.7400000         10.8    
OC-13                     274.21000000   +10.7900000         20.4    
OC-15                     317.62000000   +46.8100000          9.6    
OC-16                     318.35000000   +46.2900000         13.2    
OC-2                       80.11000000   +33.2600000          9.6    
OC-3                       80.14000000   +33.4100000          9.6    
OC-4                       80.25000000   +33.8300000          7.2    
OC-5                       80.37000000   +33.3900000          6.0    
OC-6                       80.54000000   +33.8300000          8.4    
OC-7                       80.57000000   +35.4200000         10.8    
OC-9                       80.78000000   +33.0900000         10.8    
OH_43.8-0.1_Cl            287.97500000    +9.5972222          0.6    
ONC                        83.81533300    -5.3944720         10.0    
OSC_155.12-59.68          155.11926630   -59.6681593         12.4    
OSC_161.01-58.48          160.99953850   -58.4763807          9.1    
OSC_311.90+45.07          311.90243110   +45.0643017         12.1    
OSC_318.45+41.91          318.47411420   +41.9191618          7.5    
Ori_BN                     87.51565620    +2.8220186         38.0    
PTB_1                     341.33880200   +75.1391362         82.8    
PTB_2                     336.30000000   +71.5400000         18.0    
PTB_3                     333.34900000   +70.0450000          7.8    
PTB_4                     349.81500000   +70.0900000         10.8    
PTB_6                     358.11400000   +68.1930000         10.2    
PTB_7                       3.80100000   +68.3180000          9.0    
PTB_9                     357.50200000   +68.0330000         18.0    
PanSTARRS_J1845-0235      281.30791700    -2.5855560          3.4    
Patchick_10                 324.275000    +51.203333          3.0    
Patchick_103              308.73291700   +53.2961110          9.0    
Patchick_121                144.839583    -52.250278          1.2    
Patchick_122                145.627917    -52.428056          1.1    
Patchick_123                182.579167    -63.879167          1.2    
Patchick_3                 79.12000000   +45.5840000          7.3    
Patchick_57               184.28750000   -62.9566667          2.5    
Patchick_60               285.30000000   +12.4758330          5.0    
Patchick_75               303.75800000   +33.9250000          1.8    
Patchick_77               296.70416700   +28.6833330          1.0    
Patchick_78                 8.29166700   +65.1166670          1.5    
Patchick_79               108.82916700    -7.4350000          4.0    
Patchick_90               101.18100000    -0.5320000          2.5    
Patchick_94               247.39700000   -47.3100000          1.9    
Pavani-Bica_1             175.39500000   -62.4250000          7.2    
Pavani_1                     84.766667    +31.999722          5.0    
Pelican_Hat               312.79000000   +44.8500000         18.0    
Pfleiderer_1               17.01000000   +65.6620000          6.0    
Pfleiderer_3              346.99500000   +60.8740000          6.5    
Pfleiderer_4              357.72700000   +62.3200000          7.8    
Phe_II                    354.99750000   -54.4060000          1.4    
Pic_I                      70.94750000   -50.2830000          1.2    
Pismis-Moreno_1           334.69500000   +63.2510000          9.0    
Pismis_1                  124.58000000   -37.1020000          3.0    
Pismis_11                 138.97400000   -50.0060000          1.7    
Pismis_12                 140.00700000   -45.1310000          6.4    
Pismis_15                 143.68400000   -48.0400000          4.6    
Pismis_16                 147.81200000   -53.1720000          1.1    
Pismis_17                 165.37700000   -59.8730000          6.0    
Pismis_18                 204.22700000   -62.0910000          5.8    
Pismis_19                 217.66600000   -60.8890000          4.2    
Pismis_2                  124.47700000   -41.6740000          3.1    
Pismis_20                 228.84800000   -59.0730000          5.5    
Pismis_21                 229.19900000   -59.6590000          4.8    
Pismis_22                 243.55200000   -51.8690000          3.1    
Pismis_23                 245.99000000   -48.8910000          1.3    
Pismis_27                  92.71900000   +20.6170000          6.1    
Pismis_3                  127.83400000   -38.6400000         13.6    
Pismis_4                  128.79000000   -44.4070000         34.9    
Pismis_5                  129.40700000   -39.6030000         14.9    
Pismis_7                  130.28700000   -38.6990000          4.1    
Pismis_8                  130.40700000   -46.2720000          4.1    
