Name                             PNstat         RAJ2000    DECJ2000      MajDiam   Catalogue           
PN G309.8+00.6                   notPN?         13 49 24.8 -61 25 17.5             MIRPNc              
CoMaC 1                          unk            05 03 27.5 +41 42 17.3             1992secg.book.....A 
IPHAS J040431.13+531517.2        PN??           04 04 31.1 +53 15 17.2             2009A&A...504..291V 
PN G057.7+00.1                   PN??           19 38 32.1 +21 58 17.5             2015arXiv150708182F 
CPM P12                          Em*            20 28 34.2 +35 54 17.4             2009A&A...502..113V 
IPHAS J221135.08+563117.6        PN??           22 11 35.1 +56 31 17.6             2009A&A...504..291V 
PN G026.3+00.5                   PN??           18 37 35.5 -05 37 17.2             CornishCandidates   
2MASS J2038+4201                 PN??           20 38 39.9 +42 01 17.8             2009A&A...504..291V 
V4732 Sgr                        RCrB/eHe/LTP   18 59 39.6 -14 26 17.6             2007A&A...469..799S 
IRAS 16342-3814                  PAGB/PPN       16 37 39.9 -38 20 17.3             2001A&A...378..843K 
IRAS 18390-0128                  PN             18 41 40.4 -01 25 17.7             2009A&A...504..291V 
PN G008.6-00.4                   notPN?         18 06 40.8 -21 40 17.4             arXiv:1403.0975     
PM 1-92                          Em*            15 26 40.6 -54 44 17.1             1988A&AS...76..317P 
PM 1-255                         notPN?         18 44 41.7 -05 09 17.0             1988A&AS...76..317P 
PN G282.8-34.2                   Gx?            05 02 41.3 -71 20 17.9             ivan                
PPA J1808-2437                   PN??           18 08 45.6 -24 37 17.0             MEN_List            
K 4-12                           Symb*          19 03 46.8 +16 26 17.1             1992secg.book.....A 
IPHAS J214047.61+571617.4        PN??           21 40 47.6 +57 16 17.4             2009A&A...504..291V 
PN G326.1-07.3                   Gx             16 20 49.4 -60 24 17.0             qparker             
PN G056.2+00.3                   PN??           19 34 50.0 +20 49 17.3             CornishCandidates   
Kn 75                            Em*            19 16 52.3 -31 07 17.4             PRC15               
PN G189.0+01.1                   PN??           06 09 55.2 +21 42 17.6             2013MNRAS.430.1125C 
Y-C 2-26                         notPN?         18 41 56.4 -20 32 17.9             1992secg.book.....A 
PHR J1744-3149                   PN??           17 44 56.2 -31 49 17.8             MEN_List            
PN G283.4-34.7                   Gx?            04 53 58.6 -71 38 17.5             ivan                
SSTGLMC G028.1603-00.0940        notPN?         18 43 03.3 -04 17 18.9             MIRPNc              
PN G018.5-00.6                   PN??           18 27 03.9 -13 02 18.2             CornishCandidates   
Ra 45                            PN??           05 21 05.6 +25 13 18.4             2017LAstr.131b..46L 
Kn J1835.0-4222                  star           18 35 05.3 -42 22 18.0             DSHPNe_Aug2020      
PN G278.9-32.9                   Gx?            05 25 05.4 -68 28 18.1             ivan                
IPHAS J202607.59+392918.2        PN??           20 26 07.6 +39 29 18.2             2009A&A...504..291V 
PM 1-102                         notPN?         15 48 07.0 -47 38 18.2             1988A&AS...76..317P 
Kam 19                           PN??           01 03 07.5 -72 02 18.1             2014MNRAS.439.2211K 
PN G005.1+00.5                   PN??           17 55 09.6 -24 13 18.7             2015arXiv150708182F 
LDu 19                           PN??           19 04 10.4 +47 15 18.5             2017LAstr.131b..46L 
V870 Aql                         RVtau          19 36 13.8 +07 04 18.5             2007A&A...469..799S 
PN G045.2-01.1                   PN??           19 18 13.3 +10 24 18.4             CornishCandidates   
Ap 1-5                           notPN?         17 33 14.0 -28 20 18.0             1992secg.book.....A 
HD 34250                         PPN?           05 17 15.5 +28 54 18.0             2007A&A...469..799S 
PN G040.3-00.0                   PN??           19 05 17.3 +06 31 18.4             CornishCandidates   
PN G188.4+02.5                   notPN?         06 14 17.3 +22 54 18.6             2009A&A...502..113V 
Hen 3-847                        Be*            13 01 17.8 -48 53 18.8             2007A&A...469..799S 
IPHAS J231120.30+592018.6        PN??           23 11 20.3 +59 20 18.6             IPHAS_candidates    
PN G036.8+00.0                   PN??           18 58 21.1 +03 34 18.4             CornishCandidates   
JaSt 43                          notPN?         17 43 21.8 -28 45 18.7             2004A&A...419..563J 
Terz N 14                        Gx?            17 18 24.5 -26 22 18.8             1992secg.book.....A 
PN G026.4-00.8                   PN??           18 42 27.7 -06 08 18.4             2015arXiv150708182F 
IRAS 13557-6442                  PPN?           13 59 28.9 -64 57 18.3             2007A&A...469..799S 
PN G046.0+00.0                   PN??           19 15 29.4 +11 42 18.3             CornishCandidates   
SSTGLMC G023.2293-00.5289        notPN?         18 35 29.1 -08 52 18.0             MIRPNc              
PN G151.3-00.7                   PN??           04 07 31.6 +50 59 18.3             2015arXiv150708182F 
HH 448B                          HH             21 00 31.6 +52 29 18.6             2009A&A...504..291V 
IPHAS J040532.25+522418.2        PN??           04 05 32.3 +52 24 18.2             2009A&A...504..291V 
IPHAS J201835.25+405718.0        notPN?         20 18 35.3 +40 57 18.0             2009A&A...502..113V 
PN G079.3+02.1                   PN??           20 24 35.5 +41 23 18.0             2015arXiv150708182F 
M 2-56                           transObj       23 56 36.4 +70 48 18.2             1992secg.book.....A 
IPHAS J052637.22+351418.3        PN??           05 26 37.2 +35 14 18.3             2009A&A...504..291V 
K 4-14                           Symb*?         19 04 39.6 +01 22 18.0             1992secg.book.....A 
IPHAS J204741.00+434318.8        PN??           20 47 41.0 +43 43 18.8             2009A&A...504..291V 
OGLE-2002-BLG-55                 notPN          17 59 41.0 -27 07 18.1             Simbad              
SSTGLMC G033.3849+00.1504        PN??           18 51 43.7 +00 28 18.2             2009A&A...504..291V 
IRAS 12309-5928                  PPN?           12 33 44.6 -59 45 18.5             2001A&A...378..843K 
PN G273.9-34.8                   Gx?            05 13 46.5 -64 03 18.7             ivan                
HD 214539                        PPN?           22 40 48.0 -67 41 18.9             2007A&A...469..799S 
IRAS 21221+4955                  PN??           21 23 50.2 +50 08 18.2             2009A&A...504..291V 
PN G046.2-02.4                   unk            19 24 51.9 +10 41 18.0             ivan                
K 3-85                           unk            22 50 52.3 +59 30 18.7             1992secg.book.....A 
PN G052.2-03.6                   PPN?           19 40 56.2 +15 20 18.6             2001A&A...378..843K 
PN G052.1-00.3                   PN?            19 28 56.6 +16 51 18.4             CornishCandidates   
Bl 3-6                           Symb*          17 52 56.3 -31 19 18.5             1992secg.book.....A 
PPA J1737-3003                   Symb*?         17 37 57.8 -30 03 18.7             MEN_List            
PM 2-19                          PPN?           16 31 58.3 -44 31 18.8             1988A&AS...76..317P 
PN G043.2+01.5                   PN??           19 05 01.1 +09 52 19.4             2015arXiv150708182F 
PN G197.7+55.9                   PPN?           10 16 02.0 +30 34 19.2             2001A&A...378..843K 
KLSS 1-4                         Gx             05 59 02.8 +62 17 19.6             1994AGAb...10..172K 
GLMP 182                         PPN?           07 25 03.1 -13 26 19.9             1997A&AS..126..479G 
PHR J1758-2606                   Symb*?         17 58 03.5 -26 05 19.4             MEN_List            
PN G060.4+00.9                   PN??           19 41 04.2 +24 43 19.5             2015arXiv150708182F 
PN G284.1-35.9                   Gx?            04 37 04.5 -71 48 19.6             ivan                
IRAS 18536+0753                  Y*O            18 56 05.4 +07 57 19.8             2001A&A...378..843K 
IRAS 19066+0656                  PN??           19 09 06.4 +07 01 19.4             2009A&A...504..291V 
IRAS 15373-5308                  PPN?           15 41 09.4 -53 18 19.8             2001A&A...378..843K 
PHR J0719-1749                   PN??           07 19 11.0 -17 49 19.2             MEN_List            
PM 1-193                         notPN?         17 57 11.5 -27 54 19.4             1988A&AS...76..317P 
IPHAS J064112.60+110819.9        PN??           06 41 12.6 +11 08 19.9             2009A&A...504..291V 
IPHAS 193912+251119              PN??           19 39 12.5 +25 11 19.2             MASH-noID           
IRAS 05137+3919                  HII            05 17 13.7 +39 22 19.3             2009A&A...504..291V 
DY Ori                           RVtau          06 06 14.9 +13 54 19.1             2007A&A...469..799S 
[AR95] 13                        SNR            23 23 16.8 +58 46 19.1             2009A&A...504..291V 
IPHAS J225516.07+623919.5        PN??           22 55 16.1 +62 39 19.5             2009A&A...504..291V 
Wray 17-50                       unk            11 56 18.2 -57 12 19.1             1992secg.book.....A 
PN G280.5-33.2                   Gx?            05 19 18.6 -69 47 19.3             ivan                
PBOZ 23                          notPN?         17 36 19.9 -24 53 19.0             1992secg.book.....A 
IRAS 15445-5449                  PAGB/PPN       15 48 19.4 -54 58 19.2             2007A&A...469..799S 
PN G058.5-00.4                   PN??           19 42 21.5 +22 24 19.8             CornishCandidates   
PN G052.7-00.1                   PN??           19 29 22.4 +17 27 19.9             CornishCandidates   
IRAS 18286-0959                  PAGB/PPN       18 31 22.9 -09 57 19.5             2007A&A...469..799S 
PPA J1817-2234                   Symb*?         18 17 22.1 -22 34 19.9             MEN_List            
PM 1-125                         PN?            17 05 23.7 -31 13 19.1             1988A&AS...76..317P 
Hen 2-80                         Be*            12 22 23.8 -63 17 19.0             1992secg.book.....A 
PN G026.8+00.5                   PN??           18 38 24.3 -05 12 19.4             CornishCandidates   
IPHAS J060926.79+245519.9        Em*            06 09 26.8 +24 55 19.9             2009A&A...502..113V 
K 3-47                           Symb*?         19 50 26.0 +28 11 19.5             1992secg.book.....A 
PN G050.7+01.1                   PN??           19 20 29.9 +16 23 19.4             2015arXiv150708182F 
R Vir                            PPN?           12 38 30.0 +06 59 19.0             2001A&A...378..843K 
PM 2-5                           notPN?         06 07 31.6 -05 10 19.9             1988A&AS...76..317P 
PPA J1758-2912                   star           17 58 32.9 -29 12 19.1             MEN_List            
K 4-59                           star           01 30 33.1 +60 31 19.5             1992secg.book.....A 
IRAS 07253-2001                  PAGB/PPN       07 27 33.0 -20 07 19.6             2001A&A...378..843K 
IPHASX J010035.3+605119          HH?            01 00 35.3 +60 51 19.6             IPHAS_candidates    
IRAS 10256-5628                  PPN?           10 27 35.2 -56 44 19.8             1988A&AS...76..317P 
